"Tårnby";"Polen";108
"Tårnby";"Portugal";15
"Tårnby";"Rumænien";38
"Tårnby";"Rusland";28
"Tårnby";"San Marino";0
"Tårnby";"Schweiz";7
"Tårnby";"Serbien";2
"Tårnby";"Serbien og Montenegro";3
"Tårnby";"Slovakiet";6
"Tårnby";"Slovenien";2
"Tårnby";"Sovjetunionen (eks.)";2
"Tårnby";"Spanien";30
"Tårnby";"Storbritannien";165
"Tårnby";"Sverige";164
"Tårnby";"Tjekkiet";5
"Tårnby";"Tjekkoslovakiet (eks.)";1
"Tårnby";"Tyrkiet";124
"Tårnby";"Tyske Demokr.Rep";0
"Tårnby";"Tyskland";83
"Tårnby";"Ukraine";21
"Tårnby";"Ungarn";11
"Tårnby";"Vatikanstaten";0
"Tårnby";"Østrig";6
"Tårnby";"Europa uoplyst";0
"Tårnby";"Algeriet";4
"Tårnby";"Angola";0
"Tårnby";"Benin";0
"Tårnby";"Botswana";0
"Tårnby";"Burkina Faso";0
"Tårnby";"Burundi";2
"Tårnby";"Cameroun";6
"Tårnby";"Centralafrikanske Republik";0
"Tårnby";"Comorerne";0
"Tårnby";"Congo";0
"Tårnby";"Djibouti";0
"Tårnby";"Egypten";4
"Tårnby";"Elfenbenskysten";2
"Tårnby";"Eritrea";1
"Tårnby";"Etiopien";8
"Tårnby";"Gabon";0
"Tårnby";"Gambia";3
"Tårnby";"Ghana";11
"Tårnby";"Guinea";0
"Tårnby";"Guinea-Bissau";0
"Tårnby";"Kap Verde";0
"Tårnby";"Kenya";6
"Tårnby";"Lesotho";0
"Tårnby";"Liberia";0
"Tårnby";"Libyen";0
"Tårnby";"Madagaskar";0
"Tårnby";"Malawi";0
"Tårnby";"Mali";0
"Tårnby";"Marokko";14
"Tårnby";"Mauretanien";0
"Tårnby";"Mauritius";0
"Tårnby";"Mozambique";2
"Tårnby";"Namibia";0
"Tårnby";"Niger";0
"Tårnby";"Nigeria";31
"Tårnby";"Reunion";0
"Tårnby";"Rwanda";0
"Tårnby";"Sao Tome og Principe";0
"Tårnby";"Senegal";0
"Tårnby";"Seychellerne";0
"Tårnby";"Sierra Leone";8
"Tårnby";"Somalia";39
"Tårnby";"Spanske besiddelser i Afrika";0
"Tårnby";"St Helena";0
"Tårnby";"Sudan";0
"Tårnby";"Swaziland";0
"Tårnby";"Sydafrika";1
"Tårnby";"Sydvestafrika";0
"Tårnby";"Tanzania";2
"Tårnby";"Tchad";0
"Tårnby";"Togo";1
"Tårnby";"Tunesien";7
"Tårnby";"Uganda";5
"Tårnby";"Congo, Demokratiske Republik (tidl. Zaire)";4
"Tårnby";"Zambia";1
"Tårnby";"Zimbabwe";2
"Tårnby";"Ækvatorialguinea";0
"Tårnby";"Afrika uoplyst";0
"Tårnby";"Canada";15
"Tårnby";"USA";40
"Tårnby";"Nordamerika uoplyst";0
"Tårnby";"Antigua og Barbuda";0
"Tårnby";"Argentina";1
"Tårnby";"Aruba";0
"Tårnby";"Bahamas";0
"Tårnby";"Barbados";0
"Tårnby";"Belize";0
"Tårnby";"Bermuda";0
"Tårnby";"Bolivia";0
"Tårnby";"Brasilien";20
"Tårnby";"Britisk Vestindien uoplyst";0
"Tårnby";"Chile";5
"Tårnby";"Colombia";2
"Tårnby";"Costa Rica";1
"Tårnby";"Cuba";4
"Tårnby";"Curacao";0
"Tårnby";"Dominica";0
"Tårnby";"Dominikanske Republik";0
"Tårnby";"Ecuador";9
"Tårnby";"El Salvador";0
"Tårnby";"Falklandsøerne";0
"Tårnby";"Fransk Guyana";0
"Tårnby";"Fransk Vestindien uoplyst";0
"Tårnby";"Grenada";1
"Tårnby";"Guadeloupe";0
"Tårnby";"Guatemala";2
"Tårnby";"Guyana";0
"Tårnby";"Haiti";0
"Tårnby";"Nederlandske Antiller uoplyst";0
"Tårnby";"Honduras";0
"Tårnby";"Jamaica";0
"Tårnby";"Martinique";0
"Tårnby";"Mexico";1
"Tårnby";"Nauru";0
"Tårnby";"Nicaragua";0
"Tårnby";"Panama";0
"Tårnby";"Paraguay";0
"Tårnby";"Peru";4
"Tårnby";"Puerto Rico";0
"Tårnby";"St.Christopher og Nevis";0
"Tårnby";"St. Lucia";0
"Tårnby";"St.Vincent og Grenadinerne";0
"Tårnby";"Surinam";0
"Tårnby";"Trinidad og Tobago";0
"Tårnby";"Uruguay";1
"Tårnby";"Venezuela";2
"Tårnby";"Vestindiske Øer";0
