"symbol","name","sector","industry","curr_close","prev_close","volume","change"
"BKMU","Bank Mutual Corporation","Finance","Savings Institutions","5.11","5.18",270500,"1.35135135135134"
"BOCH","Bank of Commerce Holdings (CA)","Finance","Major Banks","5.02","5.06",23700,"0.79051383399209"
"BMRC","Bank of Marin Bancorp","Finance","Major Banks","38.26","39.6",16400,"3.38383838383839"
"BKSC","Bank of South Carolina Corp.","Finance","Major Banks","12.6",13,2800,"3.07692307692308"
"BOTJ","Bank of the James Financial Group, Inc.","Finance","Major Banks","7.55","7.25",2200,"-4.13793103448277"
"OZRK","Bank of the Ozarks","Finance","Major Banks","39.65","40.93",273400,"3.12729049596873"
"BFIN","BankFinancial Corporation","Finance","Savings Institutions","7.56","7.89",62600,"4.18250950570342"
"BANR","Banner Corporation","Finance","Major Banks","31.83","32.67",145300,"2.57116620752985"
"BBSI","Barrett Business Services, Inc.","Technology","Professional Services","52.29","52.94",78100,"1.22780506233472"
"BSET","Bassett Furniture Industries, Incorporated","Consumer Durables","Home Furnishings","13.53","14.03",43400,"3.56379187455452"
"BV","Bazaarvoice, Inc.","Technology","Computer Software: Prepackaged Software","7.15","7.25",278800,"1.37931034482758"
"BBCN","BBCN Bancorp, Inc.","Finance","Major Banks","12.28","12.88",666000,"4.65838509316772"
"BCBP","BCB Bancorp, Inc. (NJ)","Finance","Savings Institutions","10.42","10.42",5600,0
"BECN","Beacon Roofing Supply, Inc.","Consumer Services","RETAIL: Building Materials","37.23","38.13",612600,"2.36034618410702"
"BBGI","Beasley Broadcast Group, Inc.","Consumer Services","Broadcasting","6.02","6.53",11600,"7.81010719754978"
"BEBE","bebe stores, inc.","Consumer Non-Durables","Apparel","5.35","5.66",695200,"5.47703180212015"
"BBBY","Bed Bath & Beyond Inc.","Consumer Services","Home Furnishings","68.81","68.8",1987800,"-0.0145348837209403"
"BELFB","Bel Fuse Inc.","Capital Goods","Electrical Products","14.2","14.72",42300,"3.53260869565218"
"BELFA","Bel Fuse Inc.","Capital Goods","Electrical Products","13.05","13.05",4300,0
"BNCL","Beneficial Mutual Bancorp, Inc.","Finance","Savings Institutions","8.5","8.55",196000,"0.584795321637432"
"BERK","Berkshire Bancorp, Inc.","Finance","Major Banks","7.97","8.63",11300,"7.64774044032446"
"BGMD","BG Medicine, Inc.","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","1.61","1.65",112300,"2.42424242424242"
"BGCP","BGC Partners, Inc.","Finance","Investment Bankers/Brokers/Service","5.61","5.72",1313000,"1.92307692307692"
"BGFV","Big 5 Sporting Goods Corporation","Consumer Services","Other Specialty Stores","18.35","16.8",2049800,"-9.22619047619049"
"BRLI","Bio-Reference Laboratories, Inc.","Health Care","Medical Specialities","25.25","25.5",495100,"0.980392156862742"
"BASI","Bioanalytical Systems, Inc.","Health Care","Biotechnology: Commercial Physical & Biological Resarch","1.46","1.5",500,"2.66666666666667"
"BCRX","BioCryst Pharmaceuticals, Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","1.91","2.01",2602300,"4.97512437810944"
"BIOD","Biodel Inc.","Consumer Durables","Major Pharmaceuticals","3.02","3.02",42800,0
"BDSI","BioDelivery Sciences International, Inc.","Consumer Durables","Major Pharmaceuticals","5.47","5.68",280500,"3.69718309859155"
"BIOF","BioFuel Energy Corp.","Basic Industries","Major Chemicals","4.42","4.32",18400,"-2.31481481481481"
"BIIB","Biogen Idec Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","214.33","218.93",1236200,"2.10112821449778"
"BIOL","Biolase, Inc.","Health Care","Medical/Dental Instruments","5.05","5.3",577200,"4.71698113207547"
"BLRX","BioLineRx Ltd.","Consumer Durables","Major Pharmaceuticals","1.8","1.82",149000,"1.09890109890109"
"BMRN","BioMarin Pharmaceutical Inc.","Consumer Durables","Major Pharmaceuticals","63.68","65.6",1144700,"2.92682926829267"
"BPAX","Biosante Pharmaceuticals, Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","1.16","1.13",231500,"-2.65486725663717"
"BIOS","BioScrip, Inc.","Health Care","Medical/Nursing Services","13.62","13.86",604400,"1.73160173160173"
"BSTC","BioSpecifics Technologies Corp","Consumer Durables","Major Pharmaceuticals","15.41","15.87",53200,"2.89855072463767"
"BSPM","Biostar Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","0.84","0.87",12600,"3.44827586206897"
"BOTA","Biota Pharmaceuticals, Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","4.05","4.2",13800,"3.57142857142858"
"BDMS","Birner Dental Management Services, Inc.","Health Care","Medical/Nursing Services","17.36","17.89",300,"2.96254891000559"
"BJRI","BJ&#39;s Restaurants, Inc.","Consumer Services","Restaurants","33.3","34.3",539800,"2.91545189504373"
"BBOX","Black Box Corporation","Technology","Computer Communications Equipment","20.07","21.72",71000,"7.59668508287292"
"BDE","Black Diamond, Inc.","Consumer Non-Durables","Recreational Products/Toys","9.48","9.8",161300,"3.26530612244899"
"BLKB","Blackbaud, Inc.","Technology","Computer Software: Prepackaged Software","30.31","29.31",374100,"-3.41180484476289"
"HAWK","Blackhawk Network Holdings, Inc.","Finance","Finance: Consumer Services","23.62","23.94",193800,"1.33667502088555"
"BKCC","BlackRock Kelso Capital Corporation","Finance","Asset management","9.68","9.95",674700,"2.71356783919597"
"ADRA","BLDRS Asia 50 ADR Index Fund","Finance","Asset management","28.32","28.65",800,"1.15183246073298"
"ADRD","BLDRS Developed Markets 100 ADR Index Fund","Finance","Asset management","22.66","22.75",3400,"0.395604395604399"
"ADRE","BLDRS Emerging Markets 50 ADR Index Fund","Finance","Asset management","38.73","39.17",42400,"1.1233086545826"
"ADRU","BLDRS Europe 100 ADR Index Fund","Finance","Asset management","22.01","22.06",1900,"0.226654578422469"
"BLMN","Bloomin&#39; Brands, Inc.","Consumer Services","Restaurants","20.79","21.75",908500,"4.41379310344828"
"BCOR","Blucora, Inc.","Technology","EDP Services","14.56","14.77",357400,"1.42180094786729"
"NILE","Blue Nile, Inc.","Consumer Services","Consumer Specialties","32.68","32.63",177300,"-0.153233220962301"
"BFLY","Bluefly, Inc.","Consumer Services","Catalog/Specialty Distribution","0.55","0.54",20900,"-1.85185185185186"
"BKEP","Blueknight Energy Partners L.P., L.L.C.","Energy","Natural Gas Distribution","8.83","8.76",15000,"-0.799086757990874"
"BKEPP","Blueknight Energy Partners L.P., L.L.C.","Energy","Natural Gas Distribution","9.24","9.27",10200,"0.323624595469252"
"BPHX","BluePhoenix Solutions, Ltd.","Technology","EDP Services","3.72","3.57",11500,"-4.20168067226891"
"BMC","BMC Software, Inc.","Technology","Computer Software: Prepackaged Software","45.39","45.48",2306900,"0.197889182058042"
"BNCN","BNC Bancorp","Finance","Major Banks","10.15","10.15",20300,0
"BOBE","Bob Evans Farms, Inc.","Consumer Services","Restaurants","42.6","43.34",226000,"1.70742962621135"
"BODY","Body Central Corp.","Consumer Services","Clothing/Shoe/Accessory Stores","10.03","10.18",214200,"1.47347740667977"
"BOFI","BofI Holding, Inc.","Finance","Savings Institutions","37.76","40.78",223300,"7.40559097596862"
"WIFI","Boingo Wireless, Inc.","Consumer Services","Telecommunications Equipment","5.98","6.23",131600,"4.01284109149278"
"BOKF","BOK Financial Corporation","Finance","Major Banks","62.1","62.49",51800,"0.624099855976956"
"BOLT","Bolt Technology Corporation","Energy","Metal Fabrications","15.77",16,48300,"1.4375"
"BONA","Bona Film Group Limited","Consumer Services","Movies/Entertainment","4.09","4.28",78700,"4.43925233644861"
"BNSO","Bonso Electronics International, Inc.","Capital Goods","Industrial Machinery/Components","1.36","1.36",1100,0
"BAMM","Books-A-Million, Inc.","Consumer Services","Other Specialty Stores","2.62","2.6",11700,"-0.769230769230766"
"BPFH","Boston Private Financial Holdings, Inc.","Finance","Major Banks","9.24","9.64",486200,"4.149377593361"
"EPAY","Bottomline Technologies, Inc.","Technology","Computer Software: Prepackaged Software","26.16","26.2",279900,"0.152671755725187"
"BDBD","Boulder Brands, Inc.","Consumer Non-Durables","Packaged Foods","8.94","9.01",654800,"0.776914539400664"
"BBRG","Bravo Brio Restaurant Group, Inc.","Consumer Services","Restaurants","16.6",17,308900,"2.35294117647058"
"BBEP","BreitBurn Energy Partners, L.P.","Energy","Oil & Gas Production","19.95","20.45",814200,"2.44498777506112"
"BDGE","Bridge Bancorp, Inc.","Finance","Major Banks","19.4","20.19",47300,"3.91282813273899"
"BBNK","Bridge Capital Holdings","Finance","Major Banks","13.65","14.58",34100,"6.37860082304527"
"BCOV","Brightcove Inc.","Technology","EDP Services","7.51","6.02",2873500,"-24.7508305647841"
"BRCM","Broadcom Corporation","Technology","Semiconductors","35.6",36,6053500,"1.11111111111111"
"BSFT","BroadSoft, Inc.","Technology","Computer Software: Prepackaged Software","25.15","25.56",581400,"1.60406885758998"
"BVSN","BroadVision, Inc.","Technology","Computer Software: Prepackaged Software","8.47","8.68",34900,"2.41935483870966"
"BWEN","Broadwind Energy, Inc.","Capital Goods","Metal Fabrications","4.4","4.5",41400,"2.22222222222221"
"BRCD","Brocade Communications Systems, Inc.","Technology","Computer peripheral equipment","5.58","5.82",17589300,"4.12371134020619"
"BRKL","Brookline Bancorp, Inc.","Finance","Savings Institutions","8.29","8.4",608200,"1.30952380952383"
"BRKS","Brooks Automation, Inc.","Technology","Industrial Machinery/Components","9.21","9.72",401000,"5.24691358024691"
"BRKR","Bruker Corporation","Capital Goods","Biotechnology: Laboratory Analytical Instruments","17.45","17.77",606300,"1.80078784468205"
"BMTC","Bryn Mawr Bank Corporation","Finance","Major Banks","22.32","23.23",46800,"3.91734825656479"
"BLMT","BSB Bancorp, Inc.","Finance","Major Banks","13.29","13.75",28900,"3.34545454545455"
"BSDM","BSD Medical Corporation","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","1.1","1.14",104700,"3.50877192982455"
"BSQR","BSQUARE Corporation","Misc","Business Services","3.16","3.09",18500,"-2.2653721682848"
"BTUI","BTU International, Inc.","Technology","Industrial Machinery/Components","2.3","2.3",1100,0
"BWLD","Buffalo Wild Wings, Inc.","Consumer Services","Restaurants","88.99","89.99",931500,"1.11123458162018"
"BLDR","Builders FirstSource, Inc.","Consumer Services","RETAIL: Building Materials","6.08","6.19",670300,"1.77705977382876"
"BUR","Burcon Nutrascience Corp","Misc","Multi-Sector Companies","2.61","2.5",200,"-4.4"
"CHRW","C.H. Robinson Worldwide, Inc.","Transport","Oil Refining/Marketing","58.9","59.39",1284900,"0.825054723017349"
"CFFI","C&F Financial Corporation","Finance","Major Banks","39.26","40.2",19800,"2.33830845771146"
"CA","CA Inc.","Technology","Computer Software: Prepackaged Software","26.8","26.97",3473900,"0.630329996292167"
"CCMP","Cabot Microelectronics Corporation","Technology","Semiconductors","32.77","33.51",167100,"2.20829603103549"
"CACH","Cache, Inc.","Consumer Services","Clothing/Shoe/Accessory Stores","3.75","3.82",22500,"1.83246073298429"
"CDNS","Cadence Design Systems, Inc.","Technology","Computer Software: Prepackaged Software","13.72","13.8",2224700,"0.579710144927537"
"CADX","Cadence Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","6.69","7.08",559000,"5.50847457627118"
"CDZI","Cadiz, Inc.","Public Utilities","Water Supply","5.5","5.89",82000,"6.6213921901528"
"CZR","Caesars Entertainment Corporation","Consumer Services","Hotels/Resorts","15.2","15.91",979900,"4.46260213702074"
"CSTE","CaesarStone Sdot-Yam Ltd.","Capital Goods","Building Materials","23.01","23.46",120000,"1.91815856777493"
"PRSS","CafePress Inc.","Consumer Services","Other Specialty Stores","5.63","5.77",92200,"2.42634315424609"
"CALM","Cal-Maine Foods, Inc.","Consumer Non-Durables","Farming/Seeds/Milling","41.55","42.68",92400,"2.64761012183693"
"CLMS","Calamos Asset Management, Inc.","Finance","Investment Bankers/Brokers/Service","10.93","11.35",266500,"3.70044052863436"
"CHY","Calamos Convertible and High Income Fund","Finance","Asset management","12.98","12.99",159900,"0.0769822940723586"
"CHI","Calamos Convertible Opportunities and Income Fund","Finance","Asset management","12.84","12.78",244800,"-0.469483568075124"
"CHW","Calamos Global Dynamic Income Fund","Finance","Asset management","9.06","9.09",148300,"0.330033003300323"
"CGO","Calamos Global Total Return Fund","Finance","Asset management","14.69","14.4",68400,"-2.01388888888889"
"CSQ","Calamos Strategic Total Return Fund","Finance","Asset management","10.59","10.56",259100,"-0.284090909090895"
"CAMP","CalAmp Corp.","Technology","Radio And Television Broadcasting And Communications Equipment",11,"11.13",508900,"1.16801437556155"
"CVGW","Calavo Growers, Inc.","Consumer Non-Durables","Farming/Seeds/Milling","27.45","28.36",56200,"3.20874471086037"
"CFNB","California First National Bancorp","Finance","Major Banks","15.61","15.92",6400,"1.94723618090452"
"CALD","Callidus Software, Inc.","Technology","EDP Services","4.21","4.29",378300,"1.86480186480187"
"CLMT","Calumet Specialty Products Partners, L.P.","Energy","Integrated oil Companies","36.11","37.76",701500,"4.3697033898305"
"ABCD","Cambium Learning Group, Inc.","Consumer Services","Publishing","0.97","0.97",2300,0
"CAFI","Camco Financial Corporation","Finance","Banks","3.52","3.55",18900,"0.84507042253521"
"CAC","Camden National Corporation","Finance","Major Banks","32.46","33.39",29600,"2.785265049416"
"CAMT","Camtek Ltd.","Capital Goods","Electronic Components","1.5","1.42",26100,"-5.63380281690142"
"CSIQ","Canadian Solar Inc.","Technology","Semiconductors","5.15","5.63",1264500,"8.52575488454707"
"CBNJ","Cape Bancorp, Inc.","Finance","Major Banks","8.75","9.01",46800,"2.88568257491676"
"CPLA","Capella Education Company","Consumer Services","Other Consumer Services","35.15","35.42",151500,"0.762281197063819"
"CBF","Capital Bank Financial Corp.","Finance","Major Banks","17.5","17.87",140500,"2.07050923335199"
"CCBG","Capital City Bank Group","Finance","Major Banks","11.85","12.5",37200,"5.2"
"CPLP","Capital Product Partners L.P.","Transport","Marine Transport","9.02","8.9",444000,"-1.34831460674156"
"CSWC","Capital Southwest Corporation","Finance","Asset management",115,"117.69",10300,"2.28566573200781"
"CFFN","Capitol Federal Financial, Inc.","Finance","Savings Institutions","11.73","11.83",1352300,"0.845308537616229"
"CPST","Capstone Turbine Corporation","Energy","Industrial Machinery/Components","0.85","0.88",1754400,"3.40909090909092"
"CARB","Carbonite, Inc.","Technology","EDP Services","10.32","10.64",46600,"3.00751879699248"
"CRDC","Cardica, Inc.","Health Care","Medical/Dental Instruments","1.26","1.3",41200,"3.07692307692308"
"CFNL","Cardinal Financial Corporation","Finance","Major Banks","14.78","15.25",291400,"3.08196721311476"
"CRME","Cardiome Pharma Corporation","Consumer Durables","Major Pharmaceuticals","1.94","2.17",208200,"10.5990783410138"
"BEAT","CardioNet, Inc.","Health Care","Medical/Dental Instruments","2.78","2.91",35200,"4.46735395189004"
"CSII","Cardiovascular Systems, Inc.","Health Care","Medical/Dental Instruments","17.19","17.16",269500,"-0.174825174825188"
"CATM","Cardtronics, Inc.","Misc","Business Services","27.17","28.01",337700,"2.99892895394502"
"CECO","Career Education Corporation","Consumer Services","Other Consumer Services","2.2","2.19",475600,"-0.456621004566227"
"CKEC","Carmike Cinemas, Inc.","Consumer Services","Movies/Entertainment","16.89","17.56",185200,"3.81548974943051"
"CLBH","Carolina Bank Holdings Inc.","Finance","Major Banks","11.4","11.47",36500,"0.610287707061907"
"CRZO","Carrizo Oil & Gas, Inc.","Energy","Oil & Gas Production","24.06","24.22",810800,"0.660611065235339"
"TAST","Carrols Restaurant Group, Inc.","Consumer Services","Restaurants","4.71","4.75",128100,"0.8421052631579"
"CARV","Carver Bancorp, Inc.","Finance","Savings Institutions","5.37","5.23",500,"-2.67686424474187"
"CASM","CAS Medical Systems, Inc.","Health Care","Medical/Dental Instruments","1.99","1.98",9200,"-0.505050505050497"
"CACB","Cascade Bancorp","Finance","Major Banks","5.6","5.97",21400,"6.19765494137353"
"CSCD","Cascade Microtech, Inc.","Capital Goods","Electrical Products","6.45","6.86",37600,"5.97667638483965"
"CWST","Casella Waste Systems, Inc.","Public Utilities","Environmental Services",4,"4.36",205000,"8.25688073394496"
"CASY","Caseys General Stores, Inc.","Consumer Durables","Automotive Aftermarket","56.95","57.91",261200,"1.65774477637712"
